File,Title,Data,Translated_Data,Translated_Title
rose_51,Number of Government Regulations by Domain in 2021/nGovernment and Public Policy,"[{""Category"":""Taxation"",""Value"":120},{""Category"":""Social Welfare"",""Value"":100},{""Category"":""National Security"",""Value"":80},{""Category"":""Transportation"",""Value"":60},{""Category"":""Civil Services"",""Value"":50},{""Category"":""Environmental Protection"",""Value"":40},{""Category"":""Education"",""Value"":20},{""Category"":""Trade"",""Value"":10}]","[{""Thể loại"":""Thuế"",""Giá trị"":120},{""Thể loại"":""Phúc lợi xã hội"",""Giá trị"":100},{""Thể loại"":""An ninh quốc gia"",""Giá trị"":80},{""Thể loại"":""Vận tải"",""Giá trị"":60},{""Thể loại"":""Dịch vụ dân sự"",""Giá trị"":50},{""Thể loại"":""Bảo vệ môi trường"",""Giá trị"":40},{""Thể loại"":""Giáo dục"",""Giá trị"":20},{""Thể loại"":""Thương mại"",""Giá trị"":10}]",Số lượng quy định của Chính phủ theo lĩnh vực năm 2021/nChính phủ và Chính sách công
rose_52,Number of Government Agencies and Programs by Category in 2021/nGovernment and Public Policy,"[{""Category"":""Federal Government"",""Value"":17},{""Category"":""Local Government"",""Value"":25},{""Category"":""City Planning"",""Value"":14},{""Category"":""Public Education"",""Value"":30},{""Category"":""Public Safety"",""Value"":45},{""Category"":""Social Services"",""Value"":60},{""Category"":""Public Health"",""Value"":75},{""Category"":""Transportation"",""Value"":90}]","[{""Thể loại"":""Chính quyền liên bang"",""Giá trị"":17},{""Thể loại"":""Chính quyền địa phương"",""Giá trị"":25},{""Thể loại"":""Quy hoạch đô thị"",""Giá trị"":14},{""Thể loại"":""Giáo dục công"",""Giá trị"":30},{""Thể loại"":""An toàn công cộng"",""Giá trị"":45},{""Thể loại"":""Dịch vụ xã hội"",""Giá trị"":60},{""Thể loại"":""Y tế công cộng"",""Giá trị"":75},{""Thể loại"":""Giao thông vận tải"",""Giá trị"":90}]",Số lượng các cơ quan và chương trình của chính phủ theo danh mục năm 2021/nChính phủ và chính sách công
rose_53,Number of Real Estate Properties in the Housing Market/nReal Estate and Housing Market,"[{""Type"":""Single-Family Homes"",""Value"":130},{""Type"":""Condominiums"",""Value"":90},{""Type"":""Townhouses"",""Value"":60},{""Type"":""Multi-Family Homes"",""Value"":40},{""Type"":""Co-ops"",""Value"":25}]","[{""Type"":""Nhà ở gia đình đơn lẻ"",""Giá trị"":130},{""Type"":""Nhà chung cư"",""Giá trị"":90},{""Type"":""Nhà phố"",""Giá trị"":60},{""Type"":""Nhà ở gia đình nhiều thế hệ"",""Giá trị"":40},{""Type"":""Nhà hợp tác xã"",""Giá trị"":25}]",Số lượng bất động sản trên thị trường nhà ở/nBất động sản và thị trường nhà ở
rose_54,Number of Companies Utilizing New Technologies in 2021/nTechnology and the Internet,"[{""Category"":""Cloud Computing"",""Value"":50},{""Category"":""Artificial Intelligence"",""Value"":40},{""Category"":""Big Data"",""Value"":30},{""Category"":""Cybersecurity"",""Value"":20},{""Category"":""Internet of Things"",""Value"":10},{""Category"":""Virtual Reality"",""Value"":5},{""Category"":""Blockchain"",""Value"":4}]","[{""Thể loại"":""Điện toán đám mây"",""Giá trị"":50},{""Thể loại"":""Trí tuệ nhân tạo"",""Giá trị"":40},{""Thể loại"":""Dữ liệu lớn"",""Giá trị"":30},{""Thể loại"":""An ninh mạng"",""Giá trị"":20},{""Thể loại"":""Internet vạn vật"",""Giá trị"":10},{""Thể loại"":""Thực tế ảo"",""Giá trị"":5},{""Thể loại"":""Chuỗi khối"",""Giá trị"":4}]",Số lượng công ty sử dụng công nghệ mới vào năm 2021/nCông nghệ và Internet
rose_56,Number of Employees Involved in Human Resources Activities/nHuman Resources and Employee Management,"[{""Activity"":""Recruiting"",""Value"":100},{""Activity"":""Onboarding"",""Value"":95},{""Activity"":""Training"",""Value"":90},{""Activity"":""Performance Review"",""Value"":85},{""Activity"":""Salary Management"",""Value"":80},{""Activity"":""Benefits Administration"",""Value"":75},{""Activity"":""Talent Management"",""Value"":70},{""Activity"":""Career Development"",""Value"":65},{""Activity"":""Termination"",""Value"":60}]","[{""Hoạt động"":""Tuyển dụng"",""Giá trị"":100},{""Hoạt động"":""Nhập môn"",""Giá trị"":95},{""Hoạt động"":""Đào tạo"",""Giá trị"":90},{""Hoạt động"":""Đánh giá hiệu suất"",""Giá trị"":85},{""Hoạt động"":""Quản lý lương"",""Giá trị"":80},{""Hoạt động"":""Quản lý phúc lợi"",""Giá trị"":75},{""Hoạt động"":""Quản lý tài năng"",""Giá trị"":70},{""Hoạt động"":""Phát triển sự nghiệp"",""Giá trị"":65},{""Hoạt động"":""Chấm dứt"",""Giá trị"":60}]",Số lượng nhân viên tham gia vào các hoạt động nhân sự/nNhân sự và quản lý nhân viên
rose_57,Popularity of Social Media Platforms in 2021/nSocial Media and the Web,"[{""Social Media Category"":""Search Engines"",""Value"":200},{""Social Media Category"":""Social Networking"",""Value"":150},{""Social Media Category"":""Video Streaming"",""Value"":100},{""Social Media Category"":""News Outlets"",""Value"":80},{""Social Media Category"":""Blogging Platforms"",""Value"":60},{""Social Media Category"":""Online Shopping"",""Value"":40},{""Social Media Category"":""Online Forums"",""Value"":20}]","[{""Social Media Category"":""Công cụ tìm kiếm"",""Giá trị"":200},{""Social Media Category"":""Mạng xã hội"",""Giá trị"":150},{""Social Media Category"":""Truyền phát video"",""Giá trị"":100},{""Social Media Category"":""Các kênh tin tức"",""Giá trị"":80},{""Social Media Category"":""Nền tảng viết blog"",""Giá trị"":60},{""Social Media Category"":""Mua sắm trực tuyến"",""Giá trị"":40},{""Social Media Category"":""Diễn đàn trực tuyến"",""Giá trị"":20}]",Sự phổ biến của các nền tảng truyền thông xã hội trong năm 2021/nTruyền thông xã hội và Web
rose_58,Number of Scientists in Each Field of Science and Engineering in 2021/nScience and Engineering,"[{""Field"":""Physics"",""Value"":50},{""Field"":""Chemistry"",""Value"":40},{""Field"":""Mathematics"",""Value"":30},{""Field"":""Computer Science"",""Value"":25},{""Field"":""Electrical Engineering"",""Value"":20},{""Field"":""Mechanical Engineering"",""Value"":15},{""Field"":""Aerospace Engineering"",""Value"":10},{""Field"":""Civil Engineering"",""Value"":5}]","[{""Field"":""Vật lý"",""Giá trị"":50},{""Field"":""Hóa học"",""Giá trị"":40},{""Field"":""Toán học"",""Giá trị"":30},{""Field"":""Khoa học máy tính"",""Giá trị"":25},{""Field"":""Kỹ thuật điện"",""Giá trị"":20},{""Field"":""Kỹ thuật cơ khí"",""Giá trị"":15},{""Field"":""Kỹ thuật hàng không vũ trụ"",""Giá trị"":10},{""Field"":""Kỹ thuật xây dựng"",""Giá trị"":5}]",Số lượng nhà khoa học trong từng lĩnh vực khoa học và kỹ thuật năm 2021/nKhoa học và kỹ thuật
rose_59,Number of Businesses Operating in Each Field in 2021/nBusiness and Finance,"[{""Business Category"":""Accounting"",""Value"":45},{""Business Category"":""Investment"",""Value"":100},{""Business Category"":""Banking"",""Value"":85},{""Business Category"":""Marketing"",""Value"":73},{""Business Category"":""Economics"",""Value"":50},{""Business Category"":""Real Estate"",""Value"":42},{""Business Category"":""Insurance"",""Value"":32},{""Business Category"":""Taxation"",""Value"":20}]","[{""Danh mục doanh nghiệp"":""Kế toán"",""Giá trị"":45},{""Danh mục doanh nghiệp"":""Đầu tư"",""Giá trị"":100},{""Danh mục doanh nghiệp"":""Ngân hàng"",""Giá trị"":85},{""Danh mục doanh nghiệp"":""Tiếp thị"",""Giá trị"":73},{""Danh mục doanh nghiệp"":""Kinh tế"",""Giá trị"":50},{""Danh mục doanh nghiệp"":""Bất động sản"",""Giá trị"":42},{""Danh mục doanh nghiệp"":""Bảo hiểm"",""Giá trị"":32},{""Danh mục doanh nghiệp"":""Thuế"",""Giá trị"":20}]",Số lượng doanh nghiệp hoạt động trong từng lĩnh vực năm 2021/nKinh doanh và tài chính
rose_6,Popularity of Online Services in 2021/nSocial Media and the Web,"[{""Category"":""Social Networking"",""Value"":67},{""Category"":""Online Shopping"",""Value"":88},{""Category"":""Video Streaming"",""Value"":50},{""Category"":""Search Engines"",""Value"":69},{""Category"":""E-mail"",""Value"":40},{""Category"":""Online Advertising"",""Value"":30},{""Category"":""Online Communities"",""Value"":20},{""Category"":""Online Banking"",""Value"":10}]","[{""Thể loại"":""Mạng xã hội"",""Giá trị"":67},{""Thể loại"":""Mua sắm trực tuyến"",""Giá trị"":88},{""Thể loại"":""Truyền phát video"",""Giá trị"":50},{""Thể loại"":""Công cụ tìm kiếm"",""Giá trị"":69},{""Thể loại"":""Email"",""Giá trị"":40},{""Thể loại"":""Quảng cáo trực tuyến"",""Giá trị"":30},{""Thể loại"":""Cộng đồng trực tuyến"",""Giá trị"":20},{""Thể loại"":""Ngân hàng trực tuyến"",""Giá trị"":10}]",Sự phổ biến của các dịch vụ trực tuyến trong năm 2021/nMạng xã hội và Web
rose_60,Number of Employees by Employment Status in 2021/nHuman Resources and Employee Management,"[{""Employment Status"":""Permanent"",""Value"":100},{""Employment Status"":""Part-time"",""Value"":90},{""Employment Status"":""Contract"",""Value"":80},{""Employment Status"":""Casual"",""Value"":70},{""Employment Status"":""Freelance"",""Value"":60},{""Employment Status"":""Internship"",""Value"":50}]","[{""Trạng thái việc làm"":""Vĩnh viễn"",""Giá trị"":100},{""Trạng thái việc làm"":""Bán thời gian"",""Giá trị"":90},{""Trạng thái việc làm"":""Hợp đồng"",""Giá trị"":80},{""Trạng thái việc làm"":""Thường xuyên"",""Giá trị"":70},{""Trạng thái việc làm"":""Tự do"",""Giá trị"":60},{""Trạng thái việc làm"":""Thực tập"",""Giá trị"":50}]",Số lượng nhân viên theo tình trạng việc làm năm 2021/nNguồn nhân lực và quản lý nhân viên
rose_61,Popularity of Web Services in 2021/nSocial Media and the Web,"[{""Topic"":""Social Media"",""Value"":800},{""Topic"":""Video Streaming"",""Value"":400},{""Topic"":""Messaging"",""Value"":350},{""Topic"":""Web Search"",""Value"":300},{""Topic"":""Shopping"",""Value"":250},{""Topic"":""Gaming"",""Value"":200},{""Topic"":""Financial Services"",""Value"":150},{""Topic"":""News"",""Value"":100},{""Topic"":""Maps"",""Value"":50}]","[{""Chủ đề"":""Mạng xã hội"",""Giá trị"":800},{""Chủ đề"":""Truyền phát video"",""Giá trị"":400},{""Chủ đề"":""Nhắn tin"",""Giá trị"":350},{""Chủ đề"":""Tìm kiếm trên web"",""Giá trị"":300},{""Chủ đề"":""Mua sắm"",""Giá trị"":250},{""Chủ đề"":""Chơi game"",""Giá trị"":200},{""Chủ đề"":""Dịch vụ tài chính"",""Giá trị"":150},{""Chủ đề"":""Tin tức"",""Giá trị"":100},{""Chủ đề"":""Bản đồ"",""Giá trị"":50}]",Sự phổ biến của các dịch vụ web trong năm 2021/nMạng xã hội và Web
rose_62,Number of Visitors to Tourist Destinations in 2021/nTourism and Hospitality,"[{""Activity"":""Sightseeing"",""Value"":200},{""Activity"":""Shopping"",""Value"":160},{""Activity"":""Eating Out"",""Value"":120},{""Activity"":""Outdoor Adventure"",""Value"":80},{""Activity"":""Cultural Events"",""Value"":60},{""Activity"":""Nightlife"",""Value"":40},{""Activity"":""Relaxation"",""Value"":20}]","[{""Hoạt động"":""Tham quan"",""Giá trị"":200},{""Hoạt động"":""Mua sắm"",""Giá trị"":160},{""Hoạt động"":""Ăn uống bên ngoài"",""Giá trị"":120},{""Hoạt động"":""Phiêu lưu ngoài trời"",""Giá trị"":80},{""Hoạt động"":""Sự kiện văn hóa"",""Giá trị"":60},{""Hoạt động"":""Đời sống về đêm"",""Giá trị"":40},{""Hoạt động"":""Thư giãn"",""Giá trị"":20}]",Số lượng du khách đến các điểm du lịch năm 2021/nDu lịch và Khách sạn
rose_63,Number of Tourists by Type of Tourism in 2021/nTourism and Hospitality,"[{""Tourism Type"":""Beach Tourism"",""Value"":500},{""Tourism Type"":""Ski Tourism"",""Value"":400},{""Tourism Type"":""Cultural Tourism"",""Value"":300},{""Tourism Type"":""Eco Tourism"",""Value"":250},{""Tourism Type"":""Adventure Tourism"",""Value"":200},{""Tourism Type"":""Religious Tourism"",""Value"":150},{""Tourism Type"":""Cruise Tourism"",""Value"":100},{""Tourism Type"":""Medical Tourism"",""Value"":50}]","[{""Loại hình du lịch"":""Du lịch bãi biển"",""Giá trị"":500},{""Loại hình du lịch"":""Du lịch trượt tuyết"",""Giá trị"":400},{""Loại hình du lịch"":""Du lịch văn hóa"",""Giá trị"":300},{""Loại hình du lịch"":""Du lịch sinh thái"",""Giá trị"":250},{""Loại hình du lịch"":""Du lịch mạo hiểm"",""Giá trị"":200},{""Loại hình du lịch"":""Du lịch tôn giáo"",""Giá trị"":150},{""Loại hình du lịch"":""Du lịch du ngoạn"",""Giá trị"":100},{""Loại hình du lịch"":""Du lịch y tế"",""Giá trị"":50}]",Số lượng khách du lịch theo loại hình du lịch năm 2021/nDu lịch và Khách sạn
rose_64,Number of Cases Filed by Legal Category in 2021/nLaw and Legal Affairs,"[{""Legal Category"":""Civil Litigation"",""Value"":450},{""Legal Category"":""Criminal Law"",""Value"":350},{""Legal Category"":""Corporate Law"",""Value"":300},{""Legal Category"":""Family Law"",""Value"":250},{""Legal Category"":""Labor Law"",""Value"":200},{""Legal Category"":""Immigration Law"",""Value"":150},{""Legal Category"":""Intellectual Property"",""Value"":100},{""Legal Category"":""Environmental Law"",""Value"":80},{""Legal Category"":""Tax Law"",""Value"":60},{""Legal Category"":""International Law"",""Value"":40}]","[{""Legal Category"":""Tố tụng dân sự"",""Giá trị"":450},{""Legal Category"":""Luật hình sự"",""Giá trị"":350},{""Legal Category"":""Luật doanh nghiệp"",""Giá trị"":300},{""Legal Category"":""Luật gia đình"",""Giá trị"":250},{""Legal Category"":""Luật lao động"",""Giá trị"":200},{""Legal Category"":""Luật nhập cư"",""Giá trị"":150},{""Legal Category"":""Sở hữu trí tuệ"",""Giá trị"":100},{""Legal Category"":""Luật môi trường"",""Giá trị"":80},{""Legal Category"":""Luật thuế"",""Giá trị"":60},{""Legal Category"":""Luật quốc tế"",""Giá trị"":40}]",Số vụ án được nộp theo chuyên mục pháp lý năm 2021/nLuật và các vấn đề pháp lý
rose_65,Number of Retailers for Different Product Categories in 2021/nRetail and E-commerce,"[{""Category"":""Clothing"",""Value"":90},{""Category"":""Electronics"",""Value"":67},{""Category"":""Home Appliances"",""Value"":50},{""Category"":""Furniture"",""Value"":35},{""Category"":""Grocery"",""Value"":25},{""Category"":""Pet Supplies"",""Value"":10},{""Category"":""Sporting Goods"",""Value"":5}]","[{""Category"":""Quần áo"",""Giá trị"":90},{""Category"":""Đồ điện tử"",""Giá trị"":67},{""Category"":""Đồ gia dụng"",""Giá trị"":50},{""Category"":""Đồ nội thất"",""Giá trị"":35},{""Category"":""Hàng tạp hóa"",""Giá trị"":25},{""Category"":""Đồ dùng cho thú cưng"",""Giá trị"":10},{""Category"":""Đồ thể thao"",""Giá trị"":5}]",Số lượng nhà bán lẻ cho các danh mục sản phẩm khác nhau vào năm 2021/nBán lẻ và thương mại điện tử
rose_66,Number of Nonprofit Organizations in Each Field/nCharity and Nonprofit Organizations,"[{""Category"":""Community Services"",""Value"":43},{""Category"":""Education and Learning"",""Value"":97},{""Category"":""Social Services"",""Value"":17},{""Category"":""Environment and Conservation"",""Value"":36},{""Category"":""Health and Wellness"",""Value"":96},{""Category"":""Human Rights Protection"",""Value"":60},{""Category"":""Animal Welfare"",""Value"":68},{""Category"":""Poverty Alleviation"",""Value"":45}]","[{""Category"":""Dịch vụ cộng đồng"",""Giá trị"":43},{""Category"":""Giáo dục và học tập"",""Giá trị"":97},{""Category"":""Dịch vụ xã hội"",""Giá trị"":17},{""Category"":""Môi trường và bảo tồn"",""Giá trị"":36},{""Category"":""Sức khỏe và thể chất"",""Giá trị"":96},{""Category"":""Bảo vệ quyền con người"",""Giá trị"":60},{""Category"":""Phúc lợi động vật"",""Giá trị"":68},{""Category"":""Giảm nghèo"",""Giá trị"":45}]",Số lượng tổ chức phi lợi nhuận trong mỗi lĩnh vực/nTổ chức từ thiện và phi lợi nhuận
rose_67,Number of Companies in Different Financial Sectors in 2021/nBusiness and Finance,"[{""Financial Category"":""Investment Banking"",""Value"":90},{""Financial Category"":""Private Equity"",""Value"":70},{""Financial Category"":""Venture Capital"",""Value"":60},{""Financial Category"":""Mutual Funds"",""Value"":50},{""Financial Category"":""Hedge Funds"",""Value"":40},{""Financial Category"":""Insurance"",""Value"":30},{""Financial Category"":""Accounting"",""Value"":20},{""Financial Category"":""Consulting"",""Value"":10},{""Financial Category"":""Real Estate"",""Value"":5}]","[{""Danh mục tài chính"":""Ngân hàng đầu tư"",""Giá trị"":90},{""Danh mục tài chính"":""Vốn tư nhân"",""Giá trị"":70},{""Danh mục tài chính"":""Vốn mạo hiểm"",""Giá trị"":60},{""Danh mục tài chính"":""Quỹ tương hỗ"",""Giá trị"":50},{""Danh mục tài chính"":""Quỹ đầu cơ"",""Giá trị"":40},{""Danh mục tài chính"":""Bảo hiểm"",""Giá trị"":30},{""Danh mục tài chính"":""Kế toán"",""Giá trị"":20},{""Danh mục tài chính"":""Tư vấn"",""Giá trị"":10},{""Danh mục tài chính"":""Bất động sản"",""Giá trị"":5}]",Số lượng công ty trong các lĩnh vực tài chính khác nhau năm 2021/nKinh doanh và tài chính
rose_69,Number of Employees Involved in HR Management in 2021/nHuman Resources and Employee Management,"[{""Category"":""Recruiting"",""Value"":60},{""Category"":""Training and Development"",""Value"":50},{""Category"":""Performance Management"",""Value"":40},{""Category"":""Employee Relations"",""Value"":30},{""Category"":""Compensation and Benefits"",""Value"":20},{""Category"":""Occupational Safety and Health"",""Value"":10}]","[{""Category"":""Tuyển dụng"",""Giá trị"":60},{""Category"":""Đào tạo và phát triển"",""Giá trị"":50},{""Category"":""Quản lý hiệu suất"",""Giá trị"":40},{""Category"":""Quan hệ nhân viên"",""Giá trị"":30},{""Category"":""Bồi thường và phúc lợi"",""Giá trị"":20},{""Category"":""An toàn và sức khỏe nghề nghiệp"",""Giá trị"":10}]",Số lượng nhân viên tham gia Quản lý nguồn nhân lực năm 2021/nNguồn nhân lực và Quản lý nhân viên
rose_7,Sales of Different Product Categories in the Retail and E-Commerce Sector/nRetail and E-commerce,"[{""Category"":""Apparel"",""Value"":54},{""Category"":""Electronics"",""Value"":45},{""Category"":""Home Appliances"",""Value"":38},{""Category"":""Groceries"",""Value"":36},{""Category"":""Beauty Products"",""Value"":34},{""Category"":""Home Decor"",""Value"":31},{""Category"":""Books"",""Value"":28},{""Category"":""Toys"",""Value"":24},{""Category"":""Sports Equipment"",""Value"":19}]","[{""Category"":""Trang phục"",""Giá trị"":54},{""Category"":""Đồ điện tử"",""Giá trị"":45},{""Category"":""Thiết bị gia dụng"",""Giá trị"":38},{""Category"":""Hàng tạp hóa"",""Giá trị"":36},{""Category"":""Sản phẩm làm đẹp"",""Giá trị"":34},{""Category"":""Đồ trang trí nhà cửa"",""Giá trị"":31},{""Category"":""Sách"",""Giá trị"":28},{""Category"":""Đồ chơi"",""Giá trị"":24},{""Category"":""Thiết bị thể thao"",""Giá trị"":19}]",Doanh số bán các loại sản phẩm khác nhau trong lĩnh vực bán lẻ và thương mại điện tử/nBán lẻ và thương mại điện tử
rose_70,Number of Majors in Social Sciences and Humanities in 2021/nSocial Sciences and Humanities,"[{""Category"":""Economics"",""Value"":108},{""Category"":""Psychology"",""Value"":70},{""Category"":""Sociology"",""Value"":100},{""Category"":""Philosophy"",""Value"":60},{""Category"":""Anthropology"",""Value"":50},{""Category"":""Political Science"",""Value"":40},{""Category"":""History"",""Value"":30},{""Category"":""Linguistics"",""Value"":20}]","[{""Thể loại"":""Kinh tế"",""Giá trị"":108},{""Thể loại"":""Tâm lý học"",""Giá trị"":70},{""Thể loại"":""Xã hội học"",""Giá trị"":100},{""Thể loại"":""Triết học"",""Giá trị"":60},{""Thể loại"":""Nhân chủng học"",""Giá trị"":50},{""Thể loại"":""Khoa học chính trị"",""Giá trị"":40},{""Thể loại"":""Lịch sử"",""Giá trị"":30},{""Thể loại"":""Ngôn ngữ học"",""Giá trị"":20}]",Số lượng chuyên ngành Khoa học xã hội và Nhân văn năm 2021/nKhoa học xã hội và Nhân văn
rose_71,Total Number of Arts and Culture Activities in 2021/nArts and Culture,"[{""Category"":""Visual Arts"",""Value"":50},{""Category"":""Music"",""Value"":80},{""Category"":""Dance"",""Value"":60},{""Category"":""Literature"",""Value"":90},{""Category"":""Theater"",""Value"":40},{""Category"":""Film"",""Value"":70}]","[{""Thể loại"":""Nghệ thuật thị giác"",""Giá trị"":50},{""Thể loại"":""Âm nhạc"",""Giá trị"":80},{""Thể loại"":""Khiêu vũ"",""Giá trị"":60},{""Thể loại"":""Văn học"",""Giá trị"":90},{""Thể loại"":""Sân khấu"",""Giá trị"":40},{""Thể loại"":""Phim"",""Giá trị"":70}]",Tổng số hoạt động nghệ thuật và văn hóa năm 2021/nNghệ thuật và văn hóa
rose_72,Number of Trips Taken Using Different Modes of Transportation in 2021/nTransportation and Logistics,"[{""Mode of Transportation"":""Air"",""Value"":400.0},{""Mode of Transportation"":""Rail"",""Value"":350.0},{""Mode of Transportation"":""Water"",""Value"":300.0},{""Mode of Transportation"":""Road"",""Value"":250.0},{""Mode of Transportation"":""Pipeline"",""Value"":200.0},{""Mode of Transportation"":""Space"",""Value"":150.0},{""Mode of Transportation"":null,""Value"":null}]","[{""Phương thức vận chuyển"":""Không khí"",""Giá trị"":400.0},{""Phương thức vận chuyển"":""Đường sắt"",""Giá trị"":350.0},{""Phương thức vận chuyển"":""Nước"",""Giá trị"":300.0},{""Phương thức vận chuyển"":""Đường bộ"",""Giá trị"":250.0},{""Phương thức vận chuyển"":""Đường ống"",""Giá trị"":200.0},{""Phương thức vận chuyển"":""Không gian"",""Giá trị"":150.0},{""Phương thức vận chuyển"":null,""Giá trị"":null}]",Số lượng chuyến đi sử dụng các phương tiện giao thông khác nhau trong năm 2021/nVận tải và hậu cần
rose_73,Global Trends in Environment and Sustainability in 2021/nEnvironment and Sustainability,"[{""Category"":""Renewable Energy"",""Value"":90},{""Category"":""Carbon Emissions"",""Value"":80},{""Category"":""Pollution"",""Value"":60},{""Category"":""Natural Resources"",""Value"":50},{""Category"":""Climate Change"",""Value"":40},{""Category"":""Waste Management"",""Value"":30},{""Category"":""Sustainable Agriculture"",""Value"":20},{""Category"":""Biodiversity"",""Value"":10}]","[{""Category"":""Năng lượng tái tạo"",""Giá trị"":90},{""Category"":""Lượng khí thải carbon"",""Giá trị"":80},{""Category"":""Ô nhiễm"",""Giá trị"":60},{""Category"":""Tài nguyên thiên nhiên"",""Giá trị"":50},{""Category"":""Biến đổi khí hậu"",""Giá trị"":40},{""Category"":""Quản lý chất thải"",""Giá trị"":30},{""Category"":""Nông nghiệp bền vững"",""Giá trị"":20},{""Category"":""Đa dạng sinh học"",""Giá trị"":10}]",Xu hướng toàn cầu về môi trường và phát triển bền vững năm 2021/nMôi trường và phát triển bền vững
rose_74,Employee Count by Type in a Company/nHuman Resources and Employee Management,"[{""Employee Type"":""Full-time Employees"",""Value"":420},{""Employee Type"":""Part-time Employees"",""Value"":110},{""Employee Type"":""Contractors"",""Value"":120},{""Employee Type"":""Interns"",""Value"":60},{""Employee Type"":""Trainees"",""Value"":30}]","[{""Loại nhân viên"":""Nhân viên toàn thời gian"",""Giá trị"":420},{""Loại nhân viên"":""Nhân viên bán thời gian"",""Giá trị"":110},{""Loại nhân viên"":""Nhà thầu"",""Giá trị"":120},{""Loại nhân viên"":""Thực tập sinh"",""Giá trị"":60},{""Loại nhân viên"":""Thực tập sinh"",""Giá trị"":30}]",Số lượng nhân viên theo loại trong một công ty/Quản lý nhân sự và nhân viên
rose_75,Number of Employees by Type in 2020/nHuman Resources and Employee Management,"[{""Employee Type"":""Full-time Employees"",""Value"":80},{""Employee Type"":""Part-time Employees"",""Value"":40},{""Employee Type"":""Contract Employees"",""Value"":20},{""Employee Type"":""Temporary Employees"",""Value"":10},{""Employee Type"":""Interns"",""Value"":5}]","[{""Loại nhân viên"":""Nhân viên toàn thời gian"",""Giá trị"":80},{""Loại nhân viên"":""Nhân viên bán thời gian"",""Giá trị"":40},{""Loại nhân viên"":""Nhân viên hợp đồng"",""Giá trị"":20},{""Loại nhân viên"":""Nhân viên tạm thời"",""Giá trị"":10},{""Loại nhân viên"":""Thực tập sinh"",""Giá trị"":5}]",Số lượng nhân viên theo loại hình năm 2020/nNhân sự và Quản lý nhân viên
rose_76,Number of Arts Practices by Category in 2021/nArts and Culture,"[{""Category"":""Music"",""Value"":120},{""Category"":""Visual Arts"",""Value"":90},{""Category"":""Performing Arts"",""Value"":100},{""Category"":""Literature"",""Value"":75},{""Category"":""Creative Arts"",""Value"":60},{""Category"":""Architecture"",""Value"":50},{""Category"":""Cinema"",""Value"":40},{""Category"":""Photography"",""Value"":30},{""Category"":""Dance"",""Value"":20}]","[{""Thể loại"":""Âm nhạc"",""Giá trị"":120},{""Thể loại"":""Nghệ thuật thị giác"",""Giá trị"":90},{""Thể loại"":""Nghệ thuật biểu diễn"",""Giá trị"":100},{""Thể loại"":""Văn học"",""Giá trị"":75},{""Thể loại"":""Nghệ thuật sáng tạo"",""Giá trị"":60},{""Thể loại"":""Kiến trúc"",""Giá trị"":50},{""Thể loại"":""Điện ảnh"",""Giá trị"":40},{""Thể loại"":""Nhiếp ảnh"",""Giá trị"":30},{""Thể loại"":""Khiêu vũ"",""Giá trị"":20}]",Số lượng hoạt động nghệ thuật theo từng thể loại năm 2021/nNghệ thuật và Văn hóa
rose_77,Overview of Financial Categories in 2021/nBusiness and Finance,"[{""Financial Category"":""Banking"",""Value"":50},{""Financial Category"":""Investing"",""Value"":60},{""Financial Category"":""Accounting"",""Value"":80},{""Financial Category"":""Financial Planning"",""Value"":90},{""Financial Category"":""Insurance"",""Value"":100},{""Financial Category"":""Real Estate"",""Value"":60},{""Financial Category"":""Taxation"",""Value"":20},{""Financial Category"":""Wealth Management"",""Value"":10}]","[{""Danh mục tài chính"":""Ngân hàng"",""Giá trị"":50},{""Danh mục tài chính"":""Đầu tư"",""Giá trị"":60},{""Danh mục tài chính"":""Kế toán"",""Giá trị"":80},{""Danh mục tài chính"":""Lập kế hoạch tài chính"",""Giá trị"":90},{""Danh mục tài chính"":""Bảo hiểm"",""Giá trị"":100},{""Danh mục tài chính"":""Bất động sản"",""Giá trị"":60},{""Danh mục tài chính"":""Thuế"",""Giá trị"":20},{""Danh mục tài chính"":""Quản lý tài sản"",""Giá trị"":10}]",Tổng quan về các danh mục tài chính năm 2021/nKinh doanh và tài chính
rose_78,Number of Students by Level of Education in 2021/nEducation and Academics,"[{""Level of Education"":""Elementary School"",""Value"":400},{""Level of Education"":""High School"",""Value"":750},{""Level of Education"":""College"",""Value"":1500},{""Level of Education"":""Graduate School"",""Value"":1000},{""Level of Education"":""Doctoral Program"",""Value"":250}]","[{""Trình độ học vấn"":""Trường tiểu học"",""Giá trị"":400},{""Trình độ học vấn"":""Trường trung học phổ thông"",""Giá trị"":750},{""Trình độ học vấn"":""Cao đẳng"",""Giá trị"":1500},{""Trình độ học vấn"":""Trường sau đại học"",""Giá trị"":1000},{""Trình độ học vấn"":""Chương trình tiến sĩ"",""Giá trị"":250}]",Số lượng sinh viên theo trình độ học vấn năm 2021/nGiáo dục và học thuật
