File,Title,Data,Translated_Data,Translated_Title
rings_32,Tourism and Hospitality Industry Performance - 2023/nTourism and Hospitality,"[{""Category"":""Tourism Industry"",""ratio"":""25%""},{""Category"":""Hospitality Services"",""ratio"":""32%""},{""Category"":""Customer Service"",""ratio"":""18%""},{""Category"":""Tourist Attractions"",""ratio"":""12%""},{""Category"":""Revenue Generation"",""ratio"":""13%""}]","[{""Thể loại"":""Ngành du lịch"",""tỷ lệ"":""25%""},{""Thể loại"":""Dịch vụ khách sạn"",""tỷ lệ"":""32%""},{""Thể loại"":""Dịch vụ khách hàng"",""tỷ lệ"":""18%""},{""Thể loại"":""Điểm tham quan du lịch"",""tỷ lệ"":""12%""},{""Thể loại"":""Tạo ra doanh thu"",""tỷ lệ"":""13%""}]",Hiệu suất ngành Du lịch và Khách sạn - 2023/nDu lịch và Khách sạn
rings_33,Healthcare Quality Evaluation - 2023/nHealthcare and Health,"[{""Category"":""Treatment Quality"",""ratio"":""48%""},{""Category"":""Patient Care"",""ratio"":""25%""},{""Category"":""Clinical Outcomes"",""ratio"":""13%""},{""Category"":""Cost Management"",""ratio"":""14%""}]","[{""Thể loại"":""Chất lượng điều trị"",""tỷ lệ"":""48%""},{""Thể loại"":""Chăm sóc bệnh nhân"",""tỷ lệ"":""25%""},{""Thể loại"":""Kết quả lâm sàng"",""tỷ lệ"":""13%""},{""Thể loại"":""Quản lý chi phí"",""tỷ lệ"":""14%""}]",Đánh giá chất lượng chăm sóc sức khỏe - 2023/nChăm sóc sức khỏe và sức khỏe
rings_34,State of Public Policy - 2023/nGovernment and Public Policy,"[{""Category"":""Regulation"",""ratio"":""23%""},{""Category"":""Taxation"",""ratio"":""29%""},{""Category"":""Immigration"",""ratio"":""10%""},{""Category"":""Social Programs"",""ratio"":""25%""},{""Category"":""Defense"",""ratio"":""13%""}]","[{""Thể loại"":""Quy định"",""tỷ lệ"":""23%""},{""Thể loại"":""Thuế"",""tỷ lệ"":""29%""},{""Thể loại"":""Nhập cư"",""tỷ lệ"":""10%""},{""Thể loại"":""Các chương trình xã hội"",""tỷ lệ"":""25%""},{""Thể loại"":""Quốc phòng"",""tỷ lệ"":""13%""}]",Tình hình Chính sách Công - 2023/nChính phủ và Chính sách Công
rings_35,Arts and Culture - A Comprehensive Overview - 2023/nArts and Culture,"[{""Category"":""Creativity"",""ratio"":""20%""},{""Category"":""Heritage"",""ratio"":""15%""},{""Category"":""Artistry"",""ratio"":""30%""},{""Category"":""Education"",""ratio"":""20%""},{""Category"":""Popularity"",""ratio"":""15%""}]","[{""Thể loại"":""Sáng tạo"",""tỷ lệ"":""20%""},{""Thể loại"":""Di sản"",""tỷ lệ"":""15%""},{""Thể loại"":""Nghệ thuật"",""tỷ lệ"":""30%""},{""Thể loại"":""Giáo dục"",""tỷ lệ"":""20%""},{""Thể loại"":""Phổ biến"",""tỷ lệ"":""15%""}]",Nghệ thuật và Văn hóa - Tổng quan toàn diện - 2023/nNghệ thuật và Văn hóa
rings_36,Energy Usage Status - 2023/nEnergy and Utilities,"[{""Category"":""Renewable Energy"",""ratio"":""36%""},{""Category"":""Fossil Fuels"",""ratio"":""27%""},{""Category"":""Hydroelectricity"",""ratio"":""15%""},{""Category"":""Nuclear Power"",""ratio"":""16%""},{""Category"":""Other Sources"",""ratio"":""6%""}]","[{""Thể loại"":""Năng lượng tái tạo"",""tỷ lệ"":""36%""},{""Thể loại"":""Nhiên liệu hóa thạch"",""tỷ lệ"":""27%""},{""Thể loại"":""Thủy điện"",""tỷ lệ"":""15%""},{""Thể loại"":""Năng lượng hạt nhân"",""tỷ lệ"":""16%""},{""Thể loại"":""Các nguồn khác"",""tỷ lệ"":""6%""}]",Tình hình sử dụng năng lượng - 2023/nNăng lượng và tiện ích
rings_37,Education Quality Evaluation - 2023/nEducation and Academics,"[{""Area"":""Student Success"",""ratio"":""31%""},{""Area"":""Classroom Resources"",""ratio"":""26%""},{""Area"":""Teacher Support"",""ratio"":""20%""},{""Area"":""Student Engagement"",""ratio"":""19%""},{""Area"":""Administrative Efficiency"",""ratio"":""4%""}]","[{""Area"":""Thành công của học sinh"",""ratio"":""31%""},{""Area"":""Tài nguyên lớp học"",""ratio"":""26%""},{""Area"":""Hỗ trợ giáo viên"",""ratio"":""20%""},{""Area"":""Sự tham gia của học sinh"",""ratio"":""19%""},{""Area"":""Hiệu quả hành chính"",""ratio"":""4%""}]",Đánh giá chất lượng giáo dục - 2023/nGiáo dục và học thuật
rings_38,Science and Engineering Progress Report - 2023/nScience and Engineering,"[{""Category"":""Research and Development"",""ratio"":""32%""},{""Category"":""Production"",""ratio"":""14%""},{""Category"":""Quality Control"",""ratio"":""15%""},{""Category"":""Safety"",""ratio"":""6%""},{""Category"":""Environmental Protection"",""ratio"":""33%""}]","[{""Thể loại"":""Nghiên cứu và phát triển"",""tỷ lệ"":""32%""},{""Thể loại"":""Sản xuất"",""tỷ lệ"":""14%""},{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""15%""},{""Thể loại"":""An toàn"",""tỷ lệ"":""6%""},{""Thể loại"":""Bảo vệ môi trường"",""tỷ lệ"":""33%""}]",Báo cáo tiến độ khoa học và kỹ thuật - 2023/nKhoa học và kỹ thuật
rings_39,Real Estate and Housing Market - 2023/nReal Estate and Housing Market,"[{""Category"":""Home Prices"",""ratio"":""30%""},{""Category"":""Rental Rates"",""ratio"":""20%""},{""Category"":""Vacancy Rates"",""ratio"":""13%""},{""Category"":""Building Permits"",""ratio"":""14%""},{""Category"":""Property Taxes"",""ratio"":""23%""}]","[{""Category"":""Giá nhà"",""ratio"":""30%""},{""Category"":""Giá thuê"",""ratio"":""20%""},{""Category"":""Tỷ lệ nhà trống"",""ratio"":""13%""},{""Category"":""Giấy phép xây dựng"",""ratio"":""14%""},{""Category"":""Thuế tài sản"",""ratio"":""23%""}]",Thị trường bất động sản và nhà ở - 2023/nThị trường bất động sản và nhà ở
rings_4,Real Estate and Housing Market Overview - 2023/nReal Estate and Housing Market,"[{""Category"":""Average Price"",""ratio"":""29%""},{""Category"":""Home Sales"",""ratio"":""17%""},{""Category"":""Mortgage Rates"",""ratio"":""14%""},{""Category"":""Investment Yields"",""ratio"":""18%""},{""Category"":""Vacancy Rates"",""ratio"":""22%""}]","[{""Thể loại"":""Giá trung bình"",""tỷ lệ"":""29%""},{""Thể loại"":""Doanh số bán nhà"",""tỷ lệ"":""17%""},{""Thể loại"":""Lãi suất thế chấp"",""tỷ lệ"":""14%""},{""Thể loại"":""Lợi tức đầu tư"",""tỷ lệ"":""18%""},{""Thể loại"":""Tỷ lệ nhà trống"",""tỷ lệ"":""22%""}]",Tổng quan thị trường bất động sản và nhà ở - 2023/nThị trường bất động sản và nhà ở
rings_40,Popular Entertainment Trends - 2023/nSports and Entertainment,"[{""Type"":""Sports"",""ratio"":""35%""},{""Type"":""Music"",""ratio"":""15%""},{""Type"":""Movies"",""ratio"":""20%""},{""Type"":""Gaming"",""ratio"":""25%""},{""Type"":""Art"",""ratio"":""5%""}]","[{""Loại"":""Thể thao"",""tỷ lệ"":""35%""},{""Loại"":""Âm nhạc"",""tỷ lệ"":""15%""},{""Loại"":""Phim ảnh"",""tỷ lệ"":""20%""},{""Loại"":""Trò chơi"",""tỷ lệ"":""25%""},{""Loại"":""Nghệ thuật"",""tỷ lệ"":""5%""}]",Xu hướng giải trí phổ biến - 2023/nThể thao và giải trí
rings_41,Human Resources and Employee Management - 2021/nHuman Resources and Employee Management,"[{""Category"":""Retention"",""ratio"":""17%""},{""Category"":""Training"",""ratio"":""10%""},{""Category"":""Performance"",""ratio"":""21%""},{""Category"":""Satisfaction"",""ratio"":""35%""},{""Category"":""Recruitment"",""ratio"":""17%""}]","[{""Thể loại"":""Giữ chân nhân viên"",""tỷ lệ"":""17%""},{""Thể loại"":""Đào tạo"",""tỷ lệ"":""10%""},{""Thể loại"":""Hiệu suất"",""tỷ lệ"":""21%""},{""Thể loại"":""Sự hài lòng"",""tỷ lệ"":""35%""},{""Thể loại"":""Tuyển dụng"",""tỷ lệ"":""17%""}]",Nguồn nhân lực và Quản lý nhân viên - 2021/nNguồn nhân lực và Quản lý nhân viên
rings_42,Technology and the Internet Trends - 2023/nTechnology and the Internet,"[{""Category"":""Connectivity"",""ratio"":""26%""},{""Category"":""Security"",""ratio"":""7%""},{""Category"":""Data Traffic"",""ratio"":""25%""},{""Category"":""Innovation"",""ratio"":""13%""},{""Category"":""User Experience"",""ratio"":""29%""}]","[{""Thể loại"":""Kết nối"",""tỷ lệ"":""26%""},{""Thể loại"":""Bảo mật"",""tỷ lệ"":""7%""},{""Thể loại"":""Lưu lượng dữ liệu"",""tỷ lệ"":""25%""},{""Thể loại"":""Đổi mới"",""tỷ lệ"":""13%""},{""Thể loại"":""Trải nghiệm người dùng"",""tỷ lệ"":""29%""}]",Công nghệ và xu hướng Internet - 2023/nCông nghệ và Internet
rings_43,Environmental Sustainability Measurement in 2023/nEnvironment and Sustainability,"[{""Category"":""Renewable Energy Usage"",""ratio"":""50%""},{""Category"":""Waste Management"",""ratio"":""15%""},{""Category"":""Air Quality"",""ratio"":""15%""},{""Category"":""Water Quality"",""ratio"":""15%""},{""Category"":""Carbon Emission"",""ratio"":""5%""}]","[{""Category"":""Sử dụng năng lượng tái tạo"",""ratio"":""50%""},{""Category"":""Quản lý chất thải"",""ratio"":""15%""},{""Category"":""Chất lượng không khí"",""ratio"":""15%""},{""Category"":""Chất lượng nước"",""ratio"":""15%""},{""Category"":""Phát thải carbon"",""ratio"":""5%""}]",Đo lường tính bền vững môi trường năm 2023/nMôi trường và tính bền vững
rings_44,Science and Engineering Advancement - 2023/nScience and Engineering,"[{""Domain"":""Robotics"",""ratio"":""12%""},{""Domain"":""Artificial Intelligence"",""ratio"":""27%""},{""Domain"":""Cybersecurity"",""ratio"":""19%""},{""Domain"":""Data Science"",""ratio"":""27%""},{""Domain"":""Nanotechnology"",""ratio"":""15%""}]","[{""Domain"":""Robotics"",""ratio"":""12%""},{""Domain"":""Trí tuệ nhân tạo"",""ratio"":""27%""},{""Domain"":""An ninh mạng"",""ratio"":""19%""},{""Domain"":""Khoa học dữ liệu"",""ratio"":""27%""},{""Domain"":""Công nghệ nano"",""ratio"":""15%""}]",Tiến bộ Khoa học và Kỹ thuật - 2023/nKhoa học và Kỹ thuật
rings_45,Energy and Utilities - 2023 Overview/nEnergy and Utilities,"[{""Category"":""Renewable Energy"",""ratio"":""30%""},{""Category"":""Fossil Fuels"",""ratio"":""20%""},{""Category"":""Nuclear Power"",""ratio"":""10%""},{""Category"":""Hydroelectric Power"",""ratio"":""15%""},{""Category"":""Natural Gas"",""ratio"":""25%""}]","[{""Thể loại"":""Năng lượng tái tạo"",""tỷ lệ"":""30%""},{""Thể loại"":""Nhiên liệu hóa thạch"",""tỷ lệ"":""20%""},{""Thể loại"":""Năng lượng hạt nhân"",""tỷ lệ"":""10%""},{""Thể loại"":""Năng lượng thủy điện"",""tỷ lệ"":""15%""},{""Thể loại"":""Khí thiên nhiên"",""tỷ lệ"":""25%""}]",Năng lượng và Tiện ích - Tổng quan năm 2023/nNăng lượng và Tiện ích
rings_46,Technology and the Internet - 2023 Performance Overview/nTechnology and the Internet,"[{""Category"":""Connectivity"",""ratio"":""39%""},{""Category"":""Digital Security"",""ratio"":""25%""},{""Category"":""Network Reliability"",""ratio"":""19%""},{""Category"":""User Experience"",""ratio"":""16%""},{""Category"":""Innovation"",""ratio"":""1%""}]","[{""Thể loại"":""Kết nối"",""tỷ lệ"":""39%""},{""Thể loại"":""Bảo mật kỹ thuật số"",""tỷ lệ"":""25%""},{""Thể loại"":""Độ tin cậy của mạng"",""tỷ lệ"":""19%""},{""Thể loại"":""Trải nghiệm người dùng"",""tỷ lệ"":""16%""},{""Thể loại"":""Đổi mới"",""tỷ lệ"":""1%""}]",Công nghệ và Internet - Tổng quan về hiệu suất năm 2023/nCông nghệ và Internet
rings_47,Agro-Production Trends - 2023/nAgriculture and Food Production,"[{""Category"":""Crop Yield"",""ratio"":""17%""},{""Category"":""Food Safety"",""ratio"":""25%""},{""Category"":""Waste Management"",""ratio"":""6%""},{""Category"":""Soil Quality"",""ratio"":""15%""},{""Category"":""Logistics"",""ratio"":""37%""}]","[{""Thể loại"":""Năng suất cây trồng"",""tỷ lệ"":""17%""},{""Thể loại"":""An toàn thực phẩm"",""tỷ lệ"":""25%""},{""Thể loại"":""Quản lý chất thải"",""tỷ lệ"":""6%""},{""Thể loại"":""Chất lượng đất"",""tỷ lệ"":""15%""},{""Thể loại"":""Hậu cần"",""tỷ lệ"":""37%""}]",Xu hướng sản xuất nông nghiệp - 2023/nNông nghiệp và sản xuất thực phẩm
rings_48,E-commerce and Retail Performance - 2023/nRetail and E-commerce,"[{""Category"":""Online Sales"",""ratio"":""41%""},{""Category"":""Offline Sales"",""ratio"":""24%""},{""Category"":""Delivery Efficiency"",""ratio"":""15%""},{""Category"":""Customer Service"",""ratio"":""12%""},{""Category"":""Product Quality"",""ratio"":""8%""}]","[{""Thể loại"":""Bán hàng trực tuyến"",""tỷ lệ"":""41%""},{""Thể loại"":""Bán hàng ngoại tuyến"",""tỷ lệ"":""24%""},{""Thể loại"":""Hiệu quả giao hàng"",""tỷ lệ"":""15%""},{""Thể loại"":""Dịch vụ khách hàng"",""tỷ lệ"":""12%""},{""Thể loại"":""Chất lượng sản phẩm"",""tỷ lệ"":""8%""}]",Hiệu suất thương mại điện tử và bán lẻ - 2023/nBán lẻ và thương mại điện tử
rings_49,Sports and Entertainment Industry Trends - 2023/nSports and Entertainment,"[{""Category"":""TV Viewership"",""ratio"":""30%""},{""Category"":""Ticket Sales"",""ratio"":""15%""},{""Category"":""Merchandising"",""ratio"":""10%""},{""Category"":""Digital Content"",""ratio"":""35%""},{""Category"":""Sponsorships"",""ratio"":""10%""}]","[{""Thể loại"":""Lượng người xem truyền hình"",""tỷ lệ"":""30%""},{""Thể loại"":""Doanh số bán vé"",""tỷ lệ"":""15%""},{""Thể loại"":""Kinh doanh hàng hóa"",""tỷ lệ"":""10%""},{""Thể loại"":""Nội dung số"",""tỷ lệ"":""35%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""10%""}]",Xu hướng ngành thể thao và giải trí - 2023/nThể thao và giải trí
rings_5,Education and Academics in 2023/nEducation and Academics,"[{""Area"":""Academic Performance"",""ratio"":""28%""},{""Area"":""Enrollment Rate"",""ratio"":""20%""},{""Area"":""Student Satisfaction"",""ratio"":""35%""},{""Area"":""Teacher Performance"",""ratio"":""10%""},{""Area"":""Graduation Rate"",""ratio"":""7%""}]","[{""Area"":""Thành tích học tập"",""ratio"":""28%""},{""Area"":""Tỷ lệ ghi danh"",""ratio"":""20%""},{""Area"":""Sự hài lòng của sinh viên"",""ratio"":""35%""},{""Area"":""Thành tích của giáo viên"",""ratio"":""10%""},{""Area"":""Tỷ lệ tốt nghiệp"",""ratio"":""7%""}]",Giáo dục và Học thuật năm 2023/nGiáo dục và Học thuật
rings_50,Retail and E-commerce Performance - 2023/nRetail and E-commerce,"[{""Category"":""Online Sales"",""ratio"":""47%""},{""Category"":""In-Store Sales"",""ratio"":""33%""},{""Category"":""Brand Awareness"",""ratio"":""12%""},{""Category"":""Advertising"",""ratio"":""8%""}]","[{""Thể loại"":""Doanh số trực tuyến"",""tỷ lệ"":""47%""},{""Thể loại"":""Doanh số tại cửa hàng"",""tỷ lệ"":""33%""},{""Thể loại"":""Nhận thức về thương hiệu"",""tỷ lệ"":""12%""},{""Thể loại"":""Quảng cáo"",""tỷ lệ"":""8%""}]",Hiệu suất bán lẻ và thương mại điện tử - 2023/nBán lẻ và thương mại điện tử
rings_51,Employee Management - 2021/nHuman Resources and Employee Management,"[{""Category"":""Staff Retention"",""ratio"":""25%""},{""Category"":""Recruitment"",""ratio"":""20%""},{""Category"":""Training"",""ratio"":""25%""},{""Category"":""Career Progression"",""ratio"":""15%""},{""Category"":""Workplace Safety"",""ratio"":""15%""}]","[{""Thể loại"":""Giữ chân nhân viên"",""tỷ lệ"":""25%""},{""Thể loại"":""Tuyển dụng"",""tỷ lệ"":""20%""},{""Thể loại"":""Đào tạo"",""tỷ lệ"":""25%""},{""Thể loại"":""Tiến triển nghề nghiệp"",""tỷ lệ"":""15%""},{""Thể loại"":""An toàn nơi làm việc"",""tỷ lệ"":""15%""}]",Quản lý nhân viên - 2021/nNguồn nhân lực và quản lý nhân viên
rings_52,Technology and Internet Usage in 2023/nTechnology and the Internet,"[{""Category"":""Software Development"",""ratio"":""25%""},{""Category"":""Cyber Security"",""ratio"":""15%""},{""Category"":""Networking"",""ratio"":""20%""},{""Category"":""Database Design"",""ratio"":""10%""},{""Category"":""Web Development"",""ratio"":""30%""}]","[{""Thể loại"":""Phát triển phần mềm"",""tỷ lệ"":""25%""},{""Thể loại"":""An ninh mạng"",""tỷ lệ"":""15%""},{""Thể loại"":""Mạng"",""tỷ lệ"":""20%""},{""Thể loại"":""Thiết kế cơ sở dữ liệu"",""tỷ lệ"":""10%""},{""Thể loại"":""Phát triển web"",""tỷ lệ"":""30%""}]",Công nghệ và việc sử dụng Internet năm 2023/nCông nghệ và Internet
rings_53,Charitable Contributions - 2021/nCharity and Nonprofit Organizations,"[{""Category"":""Donations"",""ratio"":""38%""},{""Category"":""Volunteers"",""ratio"":""20%""},{""Category"":""Fundraising"",""ratio"":""15%""},{""Category"":""Grants"",""ratio"":""17%""},{""Category"":""Charitable Programs"",""ratio"":""10%""}]","[{""Thể loại"":""Quyên góp"",""tỷ lệ"":""38%""},{""Thể loại"":""Tình nguyện viên"",""tỷ lệ"":""20%""},{""Thể loại"":""Gây quỹ"",""tỷ lệ"":""15%""},{""Thể loại"":""Tiền tài trợ"",""tỷ lệ"":""17%""},{""Thể loại"":""Chương trình từ thiện"",""tỷ lệ"":""10%""}]",Đóng góp từ thiện - 2021/nTổ chức từ thiện và phi lợi nhuận
rings_54,Government and Public Policy Overview - 2023/nGovernment and Public Policy,"[{""Category"":""Taxation"",""ratio"":""25%""},{""Category"":""Legislation"",""ratio"":""5%""},{""Category"":""International Relations"",""ratio"":""20%""},{""Category"":""Public Services"",""ratio"":""30%""},{""Category"":""Education"",""ratio"":""20%""}]","[{""Thể loại"":""Thuế"",""tỷ lệ"":""25%""},{""Thể loại"":""Lập pháp"",""tỷ lệ"":""5%""},{""Thể loại"":""Quan hệ quốc tế"",""tỷ lệ"":""20%""},{""Thể loại"":""Dịch vụ công"",""tỷ lệ"":""30%""},{""Thể loại"":""Giáo dục"",""tỷ lệ"":""20%""}]",Tổng quan về Chính phủ và Chính sách công - 2023/nChính phủ và Chính sách công
rings_55,Sports and Entertainment Business Analysis - 2023/nSports and Entertainment,"[{""Category"":""Events"",""ratio"":""25%""},{""Category"":""Sponsorships"",""ratio"":""10%""},{""Category"":""Media Rights"",""ratio"":""30%""},{""Category"":""Ticket Sales"",""ratio"":""20%""},{""Category"":""Licensing"",""ratio"":""15%""}]","[{""Thể loại"":""Sự kiện"",""tỷ lệ"":""25%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""10%""},{""Thể loại"":""Quyền truyền thông"",""tỷ lệ"":""30%""},{""Thể loại"":""Bán vé"",""tỷ lệ"":""20%""},{""Thể loại"":""Cấp phép"",""tỷ lệ"":""15%""}]",Phân tích kinh doanh thể thao và giải trí - 2023/nThể thao và giải trí
rings_56,Humanities and Social Sciences - 2023/nSocial Sciences and Humanities,"[{""Category"":""Education"",""ratio"":""31%""},{""Category"":""Culture"",""ratio"":""13%""},{""Category"":""Social Interactions"",""ratio"":""30%""},{""Category"":""Human Development"",""ratio"":""18%""},{""Category"":""Values"",""ratio"":""8%""}]","[{""Thể loại"":""Giáo dục"",""tỷ lệ"":""31%""},{""Thể loại"":""Văn hóa"",""tỷ lệ"":""13%""},{""Thể loại"":""Tương tác xã hội"",""tỷ lệ"":""30%""},{""Thể loại"":""Phát triển con người"",""tỷ lệ"":""18%""},{""Thể loại"":""Giá trị"",""tỷ lệ"":""8%""}]",Khoa học xã hội và nhân văn - 2023/nKhoa học xã hội và nhân văn
rings_57,Technology and the Internet: An Overview - 2023/nTechnology and the Internet,"[{""Category"":""Network Security"",""ratio"":""20%""},{""Category"":""Data Storage"",""ratio"":""10%""},{""Category"":""Cloud Computing"",""ratio"":""30%""},{""Category"":""Internet of Things"",""ratio"":""15%""},{""Category"":""Artificial Intelligence"",""ratio"":""25%""}]","[{""Thể loại"":""Bảo mật mạng"",""tỷ lệ"":""20%""},{""Thể loại"":""Lưu trữ dữ liệu"",""tỷ lệ"":""10%""},{""Thể loại"":""Điện toán đám mây"",""tỷ lệ"":""30%""},{""Thể loại"":""Internet vạn vật"",""tỷ lệ"":""15%""},{""Thể loại"":""Trí tuệ nhân tạo"",""tỷ lệ"":""25%""}]",Công nghệ và Internet: Tổng quan - 2023/nCông nghệ và Internet
rings_58,Manufacturing and Production Overview - 2023/nManufacturing and Production,"[{""Category"":""Materials Usage"",""ratio"":""25%""},{""Category"":""Efficiency"",""ratio"":""20%""},{""Category"":""Quality Control"",""ratio"":""10%""},{""Category"":""Automation"",""ratio"":""30%""},{""Category"":""Production Capacity"",""ratio"":""15%""}]","[{""Thể loại"":""Sử dụng vật liệu"",""tỷ lệ"":""25%""},{""Thể loại"":""Hiệu quả"",""tỷ lệ"":""20%""},{""Thể loại"":""Kiểm soát chất lượng"",""tỷ lệ"":""10%""},{""Thể loại"":""Tự động hóa"",""tỷ lệ"":""30%""},{""Thể loại"":""Năng lực sản xuất"",""tỷ lệ"":""15%""}]",Tổng quan về sản xuất và sản xuất - 2023/nSản xuất và sản xuất
rings_59,Sports and Entertainment Industry Profitability - 2023/nSports and Entertainment,"[{""Category"":""Ticket Sales"",""ratio"":""40%""},{""Category"":""Broadcast Revenue"",""ratio"":""15%""},{""Category"":""Sponsorship"",""ratio"":""30%""},{""Category"":""Merchandise"",""ratio"":""10%""},{""Category"":""Other"",""ratio"":""5%""}]","[{""Thể loại"":""Doanh số bán vé"",""tỷ lệ"":""40%""},{""Thể loại"":""Doanh thu phát sóng"",""tỷ lệ"":""15%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""30%""},{""Thể loại"":""Hàng hóa"",""tỷ lệ"":""10%""},{""Thể loại"":""Khác"",""tỷ lệ"":""5%""}]",Lợi nhuận của ngành thể thao và giải trí - 2023/nThể thao và giải trí
rings_6,Logistics Performance Assessment - 2023/nTransportation and Logistics,"[{""Category"":""Delivery Efficiency"",""ratio"":""33%""},{""Category"":""Fuel Efficiency"",""ratio"":""7%""},{""Category"":""Vehicle Maintenance"",""ratio"":""15%""},{""Category"":""Safety"",""ratio"":""20%""},{""Category"":""Staff Performance"",""ratio"":""25%""}]","[{""Category"":""Hiệu quả giao hàng"",""ratio"":""33%""},{""Category"":""Hiệu quả nhiên liệu"",""ratio"":""7%""},{""Category"":""Bảo dưỡng xe"",""ratio"":""15%""},{""Category"":""An toàn"",""ratio"":""20%""},{""Category"":""Hiệu suất nhân viên"",""ratio"":""25%""}]",Đánh giá hiệu quả hoạt động Logistics - 2023/nVận tải và Logistics
rings_61,Transportation and Logistics Overview - 2023/nTransportation and Logistics,"[{""Mode"":""Air Transport"",""ratio"":""11%""},{""Mode"":""Road Transport"",""ratio"":""23%""},{""Mode"":""Sea Transport"",""ratio"":""20%""},{""Mode"":""Logistics Services"",""ratio"":""22%""},{""Mode"":""Warehousing"",""ratio"":""24%""}]","[{""Mode"":""Vận tải hàng không"",""ratio"":""11%""},{""Mode"":""Vận tải đường bộ"",""ratio"":""23%""},{""Mode"":""Vận tải đường biển"",""ratio"":""20%""},{""Mode"":""Dịch vụ hậu cần"",""ratio"":""22%""},{""Mode"":""Kho bãi"",""ratio"":""24%""}]",Tổng quan về Vận tải và Hậu cần - 2023/nVận tải và Hậu cần
rings_62,Cultural Participation - 2023/nArts and Culture,"[{""Category"":""Visual Arts"",""ratio"":""15%""},{""Category"":""Music"",""ratio"":""10%""},{""Category"":""Theatre"",""ratio"":""25%""},{""Category"":""Literature"",""ratio"":""20%""},{""Category"":""Dance"",""ratio"":""30%""}]","[{""Thể loại"":""Nghệ thuật thị giác"",""tỷ lệ"":""15%""},{""Thể loại"":""Âm nhạc"",""tỷ lệ"":""10%""},{""Thể loại"":""Sân khấu"",""tỷ lệ"":""25%""},{""Thể loại"":""Văn học"",""tỷ lệ"":""20%""},{""Thể loại"":""Khiêu vũ"",""tỷ lệ"":""30%""}]",Tham gia văn hóa - 2023/nNghệ thuật và văn hóa
rings_63,Sports and Entertainment Profitability - 2023/nSports and Entertainment,"[{""Category"":""Ticket Sales"",""ratio"":""33%""},{""Category"":""Media Rights"",""ratio"":""23%""},{""Category"":""Merchandise"",""ratio"":""19%""},{""Category"":""Sponsorships"",""ratio"":""25%""}]","[{""Thể loại"":""Bán vé"",""tỷ lệ"":""33%""},{""Thể loại"":""Quyền truyền thông"",""tỷ lệ"":""23%""},{""Thể loại"":""Hàng hóa"",""tỷ lệ"":""19%""},{""Thể loại"":""Tài trợ"",""tỷ lệ"":""25%""}]",Lợi nhuận thể thao và giải trí - 2023/nThể thao và giải trí
rings_64,Health and Well-being Indicators - 2023/nHealthcare and Health,"[{""Category"":""Vaccination Coverage"",""ratio"":""30%""},{""Category"":""Health Education"",""ratio"":""20%""},{""Category"":""Disease Control"",""ratio"":""20%""},{""Category"":""Mental Health Support"",""ratio"":""15%""},{""Category"":""Health Insurance"",""ratio"":""15%""}]","[{""Thể loại"":""Phạm vi tiêm chủng"",""tỷ lệ"":""30%""},{""Thể loại"":""Giáo dục sức khỏe"",""tỷ lệ"":""20%""},{""Thể loại"":""Kiểm soát bệnh tật"",""tỷ lệ"":""20%""},{""Thể loại"":""Hỗ trợ sức khỏe tâm thần"",""tỷ lệ"":""15%""},{""Thể loại"":""Bảo hiểm y tế"",""tỷ lệ"":""15%""}]",Chỉ số Sức khỏe và Hạnh phúc - 2023/nChăm sóc sức khỏe và Sức khỏe
rings_65,Legal System Trends - 2023/nLaw and Legal Affairs,"[{""Variable"":""Court Cases"",""ratio"":""45%""},{""Variable"":""Lawsuits"",""ratio"":""15%""},{""Variable"":""Legislation"",""ratio"":""12%""},{""Variable"":""Contracts"",""ratio"":""21%""},{""Variable"":""Appeals"",""ratio"":""7%""}]","[{""Biến"":""Các vụ kiện"",""tỷ lệ"":""45%""},{""Biến"":""Các vụ kiện"",""tỷ lệ"":""15%""},{""Biến"":""Luật"",""tỷ lệ"":""12%""},{""Biến"":""Các hợp đồng"",""tỷ lệ"":""21%""},{""Biến"":""Các đơn kháng cáo"",""tỷ lệ"":""7%""}]",Xu hướng hệ thống pháp luật - 2023/nLuật và các vấn đề pháp lý
rings_66,Social Sciences and Humanities Indicators - 2023/nSocial Sciences and Humanities,"[{""Category"":""Education"",""ratio"":""37%""},{""Category"":""Cultural Development"",""ratio"":""25%""},{""Category"":""Human Development"",""ratio"":""18%""},{""Category"":""Economic Development"",""ratio"":""13%""},{""Category"":""Social Development"",""ratio"":""7%""}]","[{""Thể loại"":""Giáo dục"",""tỷ lệ"":""37%""},{""Thể loại"":""Phát triển văn hóa"",""tỷ lệ"":""25%""},{""Thể loại"":""Phát triển con người"",""tỷ lệ"":""18%""},{""Thể loại"":""Phát triển kinh tế"",""tỷ lệ"":""13%""},{""Thể loại"":""Phát triển xã hội"",""tỷ lệ"":""7%""}]",Chỉ số Khoa học Xã hội và Nhân văn - 2023/nKhoa học Xã hội và Nhân văn
